종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
108320,실리콘웍스,"27,150","-550","1.99","27,300","27,150","48,139","1,304,010,800","27,750","27,750","26,900","500",원(KRW),"16,264,300","441,575,745,000",
222800,심텍,"9,030","-60","0.66","9,060","9,030","298,047","2,679,338,160","9,020","9,090","8,870","500",원(KRW),"21,945,415","198,167,097,450",
036710,심텍홀딩스,"2,755","-5","0.18","2,755","2,745","26,890","73,797,770","2,760","2,775","2,710","500",원(KRW),"34,895,833","96,138,019,915",
160980,싸이맥스,"15,850","250","1.60","15,900","15,850","100,085","1,597,914,300","15,900","16,250","15,600","500",원(KRW),"5,405,863","85,682,928,550",
010280,쌍용정보통신,"1,975","-65","3.19","1,980","1,975","198,635","399,278,140","2,080","2,080","1,975","1,000",원(KRW),"40,464,034","79,916,467,150",
051170,썬코어,"4,455","-270","5.71","4,465","4,455","10,427,231","46,525,603,270","4,755","4,760","4,140","500",원(KRW),"35,010,085","155,969,928,675",
122800,썬텍,"3,335","-280","7.75","3,365","3,335","2,017,838","6,879,024,225","3,600","3,605","3,260","100",원(KRW),"21,584,960","71,985,841,600",
208640,썸에이지,"1,540","10","0.65","1,540","1,535","631,871","976,241,860","1,550","1,570","1,520","100",원(KRW),"72,020,529","110,911,614,660",
222420,쎄노텍,"2,615","-75","2.79","2,625","2,615","20,947","55,987,185","2,660","2,705","2,600","100",원(KRW),"37,559,657","98,218,503,055",
037760,쎄니트,"2,195","-35","1.57","2,195","2,185","113,339","248,181,140","2,235","2,235","2,130","500",원(KRW),"32,384,932","71,084,925,740",
136510,쎄미시스코,"11,400","150","1.33","11,400","11,350","71,708","829,141,000","11,250","11,800","11,250","500",원(KRW),"5,400,000","61,560,000,000",
099320,쎄트렉아이,"39,100","-1,400","3.46","39,250","39,100","12,819","503,774,450","40,150","41,000","38,700","500",원(KRW),"3,659,990","143,105,609,000",
049960,쎌바이오텍,"47,000","300","0.64","47,100","47,000","51,488","2,414,272,700","47,200","47,800","45,850","500",원(KRW),"9,400,000","441,800,000,000",
050890,쏠리드,"2,485","60","2.47","2,490","2,485","630,286","1,584,564,165","2,490","2,650","2,440","500",원(KRW),"21,475,406","53,366,383,910",
099830,씨그널엔터테인먼트그룹,"1,425","-40","2.73","1,430","1,425","761,031","1,086,623,420","1,460","1,475","1,415","500",원(KRW),"86,859,608","123,774,941,400",
066790,씨씨에스,"1,965","-100","4.84","1,965","1,960","5,249,253","10,349,746,845","2,035","2,060","1,910","500",원(KRW),"79,138,321","155,506,800,765",
115530,씨엔플러스,"7,540","-570","7.03","7,650","7,540","225,433","1,729,209,510","8,110","8,110","7,500","500",원(KRW),"4,946,175","37,294,159,500",
225330,씨엠에스에듀,"31,000","30","0.00","31,000","30,900","8,598","265,897,200","31,150","31,150","30,300","500",원(KRW),"4,226,182","131,011,642,000",
115480,씨유메디칼,"3,745","65","1.77","3,745","3,710","88,823","329,374,850","3,680","3,785","3,620","500",원(KRW),"14,394,101","53,905,908,245",
096530,씨젠,"32,800","-1,850","5.34","32,850","32,800","163,318","5,480,504,550","34,300","34,500","32,800","500",원(KRW),"26,234,020","860,475,856,000",
900120,씨케이에이치,"2,145","-55","2.50","2,145","2,135","222,051","478,274,290","2,200","2,205","2,125","0.05",미국달러(USD),"105,150,173","225,547,121,085",
101240,씨큐브,"9,970","20","0.20","9,970","9,960","28,698","289,894,950","9,950","10,300","9,910","500",원(KRW),"7,579,080","75,563,427,600",
047920,씨트리,"6,020","-250","3.99","6,090","6,020","31,041","188,888,740","6,150","6,270","6,020","500",원(KRW),"11,330,017","68,206,702,340",
060590,씨티씨바이오,"10,200","100","0.99","10,250","10,200","79,976","814,238,650","10,100","10,300","10,000","500",원(KRW),"17,425,133","177,736,356,600",
036170,씨티엘,"1,645","-5","0.30","1,645","1,640","125,442","206,574,230","1,645","1,675","1,630","500",원(KRW),"48,193,109","79,277,664,305",
013990,아가방컴퍼니,"7,400","-140","1.86","7,410","7,400","156,588","1,163,832,280","7,540","7,640","7,350","500",원(KRW),"32,887,536","243,367,766,400",
123860,아나패스,"12,350","30","0.00","12,350","12,300","14,353","176,638,450","12,400","12,500","12,150","500",원(KRW),"10,127,700","125,077,095,000",
058220,아리온,"4,080","-10","0.24","4,090","4,080","364,597","1,460,931,980","4,090","4,100","3,935","500",원(KRW),"11,495,423","46,901,325,840",
052710,아모텍,"17,200","-200","1.15","17,300","17,200","141,691","2,449,530,650","17,400","17,550","16,950","500",원(KRW),"9,743,406","167,586,583,200",
074430,아미노로직스,"3,220","-85","2.57","3,240","3,220","173,082","564,159,275","3,255","3,345","3,210","100",원(KRW),"87,826,844","282,802,437,680",
092040,아미코젠,"49,650","-450","0.90","49,650","49,600","13,855","691,116,350","50,000","50,600","49,400","500",원(KRW),"9,115,755","452,597,235,750",
083930,아바코,"5,980","-50","0.83","6,000","5,980","79,139","473,825,470","6,000","6,060","5,930","500",원(KRW),"15,996,505","95,659,099,900",
149950,아바텍,"7,420","50","0.68","7,420","7,370","15,890","116,784,370","7,370","7,430","7,240","500",원(KRW),"15,607,500","115,807,650,000",
036010,아비코전자,"6,570","-50","0.76","6,600","6,570","30,105","199,075,140","6,650","6,680","6,540","500",원(KRW),"13,292,934","87,334,576,380",
050860,아세아텍,"4,230","130","3.17","4,230","4,225","275,631","1,161,369,505","4,100","4,290","4,070","500",원(KRW),"17,500,000","74,025,000,000",
067390,아스트,"17,500","-400","2.23","17,500","17,450","35,113","615,209,150","17,900","17,900","17,400","500",원(KRW),"14,423,239","252,406,682,500",
127710,아시아경제,"4,200","-55","1.29","4,220","4,200","170,718","721,026,790","4,235","4,295","4,195","500",원(KRW),"25,244,030","106,024,926,000",
143160,아이디스,"11,250","-150","1.32","11,300","11,250","11,522","129,426,700","11,500","11,500","11,150","500",원(KRW),"10,716,390","120,559,387,500",
054800,아이디스홀딩스,"14,800","100","0.68","14,800","14,750","90","1,329,100","14,600","15,000","14,550","500",원(KRW),"10,347,756","153,146,788,800",
060570,아이리버,"3,605","30","0.00","3,610","3,605","33,084","119,141,860","3,680","3,680","3,505","500",원(KRW),"31,096,196","112,101,786,580",
099190,아이센스,"31,950","-300","0.93","31,950","31,900","69,835","2,246,823,250","31,800","33,450","31,550","500",원(KRW),"13,719,478","438,337,322,100",
214430,아이쓰리시스템,"47,000","-500","1.05","47,000","46,550","7,405","345,708,200","47,550","47,700","46,150","500",원(KRW),"3,374,400","158,596,800,000",
040910,아이씨디,"15,350","-50","0.32","15,400","15,350","175,760","2,719,381,250","15,450","15,750","15,150","500",원(KRW),"16,450,664","252,517,692,400",
068940,아이씨케이,"4,575","-15","0.33","4,575","4,520","36,997","169,534,265","4,570","4,625","4,525","500",원(KRW),"12,471,889","57,058,892,175",
052860,아이앤씨,"2,985","95","3.29","2,985","2,925","82,457","245,961,235","2,890","3,050","2,890","500",원(KRW),"14,542,351","43,408,917,735",
069920,아이에스이커머스,"4,240","30","0.00","4,240","4,230","7,290","30,772,690","4,210","4,295","4,140","500",원(KRW),"25,514,093","108,179,754,320",
038880,아이에이,"4,590","-60","1.29","4,595","4,590","50,684","234,255,135","4,700","4,715","4,570","500",원(KRW),"36,246,498","166,371,425,820",
101390,아이엠,"3,980","-385","8.82","3,980","3,975","3,178,170","13,210,911,280","4,330","4,475","3,900","500",원(KRW),"18,810,009","74,863,835,820",
226350,아이엠텍,"5,350","-150","2.73","5,360","5,350","201,836","1,094,542,990","5,560","5,560","5,350","500",원(KRW),"16,955,500","90,711,925,000",
078860,아이오케이,"896","-39","4.17","896","895","4,947,550","4,467,560,387","926","935","886","100",원(KRW),"117,008,955","104,840,023,680",
114810,아이원스,"16,650","-600","3.48","16,750","16,650","25,856","432,410,950","17,100","17,450","16,550","500",원(KRW),"10,495,566","174,751,173,900",
023430,아이이,"805","-8","0.98","805","804","8,669,169","7,051,350,100","828","845","793","500",원(KRW),"280,368,949","225,697,003,945",
031310,아이즈비전,"3,405","5","0.15","3,420","3,405","39,535","133,051,070","3,360","3,430","3,335","500",원(KRW),"15,772,574","53,705,614,470",
185490,아이진,"11,850","-950","7.42","11,900","11,850","115,685","1,402,163,500","12,700","12,850","11,700","500",원(KRW),"10,027,000","118,819,950,000",
059100,아이컴포넌트,"12,550","-350","2.71","12,650","12,550","24,508","310,185,500","12,850","12,850","12,500","500",원(KRW),"7,070,860","88,739,293,000",
052460,아이크래프트,"7,300","30","0.00","7,300","7,200","8,791","63,404,750","7,300","7,380","7,170","500",원(KRW),"8,053,968","58,793,966,400",
119830,아이텍반도체,"6,270","-30","0.48","6,270","6,210","8,393","52,118,200","6,380","6,380","6,170","500",원(KRW),"5,209,046","32,660,718,420",
124500,아이티센,"5,450","-60","1.09","5,460","5,450","51,789","280,506,600","5,480","5,560","5,350","500",원(KRW),"9,223,932","50,270,429,400",
032080,아즈텍WB,"3,075","-40","1.28","3,075","3,070","62,652","192,084,055","3,115","3,115","3,050","500",원(KRW),"19,959,441","61,375,281,075",
013310,아진산업,"11,400","100","0.88","11,400","11,350","87,428","993,606,850","11,250","11,550","11,250","500",원(KRW),"12,883,322","146,869,870,800",
059120,아진엑스텍,"9,730","-70","0.71","9,780","9,730","9,380","91,740,630","9,750","9,940","9,710","500",원(KRW),"5,630,000","54,779,900,000",
056730,아큐픽스,"625","-1","0.16","626","625","390,638","244,037,921","629","638","615","500",원(KRW),"48,108,297","30,067,685,625",
023890,아트라스BX,"54,300","100","0.18","54,300","54,000","890","47,986,500","54,000","54,300","53,700","1,000",원(KRW),"9,150,000","496,845,000,000",
067160,아프리카TV,"25,350","30","0.00","25,400","25,350","84,149","2,120,725,850","25,500","25,500","24,750","500",원(KRW),"10,871,717","275,598,025,950",
001540,안국약품,"13,600","-200","1.45","13,600","13,550","11,991","163,539,700","13,800","13,850","13,550","500",원(KRW),"13,042,420","177,376,912,000",
053800,안랩,"66,200","900","1.38","66,200","66,100","225,049","14,840,974,800","66,200","66,700","65,100","500",원(KRW),"10,013,855","662,917,201,000",
065660,안트로젠,"18,950","-1,100","5.49","19,050","18,950","47,223","910,766,300","20,150","20,250","18,850","500",원(KRW),"7,463,435","141,432,093,250",
131370,알서포트,"2,095","30","0.00","2,095","2,090","245,182","513,942,290","2,090","2,130","2,070","100",원(KRW),"53,267,083","111,594,538,885",
096610,알에프세미,"10,100","-100","0.98","10,150","10,100","11,316","114,963,150","10,200","10,350","10,050","500",원(KRW),"8,120,970","82,021,797,000",
061040,알에프텍,"6,890","-300","4.17","6,890","6,880","131,763","912,203,750","7,100","7,190","6,780","500",원(KRW),"12,700,000","87,503,000,000",
148250,알엔투테크놀로지,"5,820","-160","2.68","5,820","5,800","117,799","683,353,300","5,990","5,990","5,710","500",원(KRW),"6,328,942","36,834,442,440",
196170,알테오젠,"32,950","-1,950","5.59","33,000","32,950","26,746","894,172,750","34,600","34,950","32,900","500",원(KRW),"6,227,665","205,201,561,750",
123750,알톤스포츠,"5,290","-70","1.31","5,290","5,280","27,015","141,942,790","5,360","5,380","5,180","500",원(KRW),"11,556,297","61,132,811,130",
085810,알티캐스트,"4,375","-150","3.31","4,375","4,370","58,449","256,009,225","4,520","4,520","4,350","500",원(KRW),"21,223,160","92,851,325,000",
117670,알파홀딩스,"10,550","-450","4.09","10,550","10,500","159,848","1,704,102,400","11,000","11,100","10,350","500",원(KRW),"11,673,149","123,151,721,950",
205500,액션스퀘어,"7,290","-10","0.14","7,300","7,290","39,015","278,700,140","7,490","7,490","7,070","500",원(KRW),"24,939,426","181,808,415,540",
052790,액토즈소프트,"13,850","-500","3.48","13,900","13,850","37,631","531,614,500","14,450","14,550","13,850","500",원(KRW),"11,330,638","156,929,336,300",
131400,액트,"3,140","-120","3.68","3,140","3,105","121,722","381,721,265","3,285","3,285","3,080","500",원(KRW),"16,906,763","53,087,235,820",
238090,앤디포스,"11,500","-1,550","11.88","11,600","11,500","448,084","5,482,577,700","13,000","13,250","11,500","500",원(KRW),"15,068,965","173,293,097,500",
030960,양지사,"6,070","-130","2.10","6,070","6,060","11,115","67,665,390","6,200","6,200","6,070","500",원(KRW),"15,980,000","96,998,600,000",
102120,어보브반도체,"8,080","-50","0.62","8,080","8,040","89,339","724,905,690","8,140","8,280","8,020","500",원(KRW),"17,459,653","141,073,996,240",
019990,에너토크,"4,000","-115","2.79","4,015","4,000","37,879","152,456,275","4,115","4,190","3,985","500",원(KRW),"9,756,088","39,024,352,000",
025980,에머슨퍼시픽,"38,300","-650","1.67","38,300","37,850","25,148","965,183,400","38,950","39,150","37,650","500",원(KRW),"16,464,183","630,578,208,900",
041440,에버다임,"9,250","-20","0.22","9,250","9,210","4,818","44,241,500","9,300","9,300","9,110","500",원(KRW),"17,915,944","165,722,482,000",
038680,에스넷,"6,320","-110","1.71","6,360","6,320","52,409","334,003,540","6,410","6,470","6,310","500",원(KRW),"16,075,215","101,595,358,800",
121890,에스디시스템,"7,080","220","3.21","7,080","7,040","15,802","110,811,800","7,010","7,260","6,860","500",원(KRW),"3,800,000","26,904,000,000",
030270,에스마크,"4,085","-125","2.97","4,100","4,085","132,729","544,232,315","4,230","4,230","4,020","500",원(KRW),"34,503,630","140,947,328,550",
097780,에스맥,"7,060","-170","2.35","7,090","7,060","23,088","164,948,470","7,280","7,280","7,040","500",원(KRW),"21,318,791","150,510,664,460",
042110,에스씨디,"1,965","15","0.77","1,965","1,960","92,169","178,291,160","1,940","1,965","1,915","500",원(KRW),"48,329,564","94,967,593,260",
065420,에스아이리소스,"1,805","5","0.28","1,810","1,805","599,509","1,074,602,580","1,790","1,815","1,770","100",원(KRW),"50,041,595","90,325,078,975",
050320,에스아이티글로벌,"1,955","-155","7.35","1,960","1,955","3,527,647","7,347,918,320","2,115","2,250","1,930","100",원(KRW),"50,485,705","98,699,553,275",
103230,에스앤더블류,"4,555","30","0.00","4,555","4,550","38,530","175,544,770","4,560","4,635","4,445","500",원(KRW),"7,200,000","32,796,000,000",
900080,에스앤씨엔진그룹,"1,505","-20","1.31","1,505","1,500","260,962","392,782,710","1,495","1,530","1,495","0",중국위안(CNY),"94,972,357","142,933,397,285",
101490,에스앤에스텍,"8,200","100","1.23","8,210","8,200","294,403","2,409,466,970","8,140","8,350","8,030","500",원(KRW),"19,735,331","161,829,714,200",
095910,에스에너지,"10,450","50","0.48","10,450","10,400","164,760","1,714,636,950","10,300","10,600","10,200","500",원(KRW),"11,606,929","121,292,408,050",
036500,에스에스컴텍,"939","-101","9.71","939","938","3,370,083","3,244,687,987","1,020","1,025","925","500",원(KRW),"31,309,824","29,399,924,736",
031330,에스에이엠티,"1,745","-25","1.41","1,745","1,740","372,372","649,991,925","1,770","1,780","1,730","500",원(KRW),"99,995,067","174,491,391,915",
060540,에스에이티,"2,090","-10","0.48","2,095","2,090","231,366","485,701,085","2,100","2,130","2,070","500",원(KRW),"24,998,547","52,246,963,230",
112240,에스에프씨,"7,020","-80","1.13","7,070","7,020","211,002","1,488,505,610","7,120","7,280","6,770","500",원(KRW),"16,464,195","115,578,648,900",
056190,에스에프에이,"57,800","300","0.52","57,800","57,700","53,009","3,050,863,200","57,400","58,300","56,500","500",원(KRW),"17,954,380","1,037,763,164,000",
080000,에스엔유,"4,545","55","1.22","4,545","4,540","52,745","235,216,405","4,450","4,545","4,390","500",원(KRW),"25,000,000","113,625,000,000",
160600,에스엔텍,"8,600","-100","1.15","8,610","8,600","21,240","182,154,130","8,760","8,770","8,490","500",원(KRW),"10,845,889","93,274,645,400",
041510,에스엠,"28,650","100","0.35","28,650","28,600","161,823","4,613,262,200","28,550","28,750","28,150","500",원(KRW),"21,755,663","623,299,744,950",
007820,에스엠코어,"7,650","250","3.38","7,650","7,530","109,924","833,387,040","7,400","7,730","7,400","500",원(KRW),"15,329,745","117,272,549,250",
109610,에스와이패널,"39,600","800","2.06","39,650","39,600","1,821,939","79,813,082,750","38,500","49,000","37,850","500",원(KRW),"12,150,000","481,140,000,000",
096630,에스코넥,"2,215","-30","1.34","2,220","2,215","506,758","1,134,210,535","2,250","2,285","2,215","200",원(KRW),"65,265,724","144,563,578,660",
069510,에스텍,"9,630","-10","0.10","9,630","9,540","85","812,080","9,550","9,640","9,500","500",원(KRW),"10,910,000","105,063,300,000",
041910,에스텍파마,"12,800","-700","5.19","12,850","12,800","99,574","1,291,923,750","13,500","13,500","12,700","500",원(KRW),"11,435,081","146,369,036,800",
