종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
002785,진흥기업우B,"3,755","70","1.90","3,800","3,755","21,449","81,099,290","3,795","3,835","3,700","500",원(KRW),"857,218","3,218,853,590",
009310,참엔지니어링,"2,900","30","0.00","2,900","2,895","85,902","247,711,420","2,870","2,940","2,850","500",원(KRW),"49,189,958","142,650,878,200",
000650,천일고속,"91,800","500","0.55","91,800","91,300","613","56,055,200","92,300","92,900","90,500","5,000",원(KRW),"1,429,220","131,202,396,000",
012600,청호컴넷,"5,240","-50","0.95","5,250","5,240","21,557","112,131,390","5,300","5,300","5,150","5,000",원(KRW),"8,376,352","43,892,084,480",
033250,체시스,"2,050","-25","1.20","2,050","2,045","146,527","298,867,820","2,085","2,100","2,015","500",원(KRW),"24,000,000","49,200,000,000",
006380,카프로,"5,510","-280","4.84","5,520","5,510","514,665","2,884,364,040","5,790","5,790","5,490","500",원(KRW),"40,000,000","220,400,000,000",
021960,케이비캐피탈,"26,200","30","0.00","26,200","26,100","16,851","442,332,550","26,000","26,450","26,000","5,000",원(KRW),"21,492,128","563,093,753,600",
029460,케이씨텍,"14,500","30","0.00","14,500","14,400","147,997","2,129,803,300","14,550","14,600","14,200","500",원(KRW),"33,393,384","484,204,068,000",
145270,케이탑리츠,"1,795","35","1.99","1,815","1,795","1,144,173","2,022,028,000","1,750","1,830","1,710","1,000",원(KRW),"38,483,150","69,077,254,250",
058860,케이티스,"3,640","-90","2.41","3,665","3,640","68,403","250,255,200","3,680","3,735","3,625","500",원(KRW),"34,802,000","126,679,280,000",
900140,코라오홀딩스,"8,730","60","0.69","8,730","8,720","136,004","1,183,339,450","8,710","8,800","8,560","0.25",미국달러(USD),"47,869,508","417,900,804,840",
090970,코리아01호,"1,105","-140","11.24","1,110","1,105","679,533","788,814,915","1,205","1,300","1,050","5,000",원(KRW),"2,191,080","2,421,143,400",
090980,코리아02호,"830","-17","2.01","840","830","169,828","138,148,598","802","949","751","5,000",원(KRW),"2,191,080","1,818,596,400",
090990,코리아03호,"770","-53","6.44","796","770","188,435","148,355,116","798","869","730","5,000",원(KRW),"2,191,080","1,687,131,600",
091000,코리아04호,"778","-32","3.95","778","775","198,081","153,896,153","779","850","720","5,000",원(KRW),"2,191,080","1,704,660,240",
007815,코리아써우,"4,090","-5","0.12","4,090","4,040","0","0","0","0","0","500",원(KRW),"2,964,690","12,125,582,100",
007810,코리아써키트,"8,150","-110","1.33","8,160","8,150","49,081","403,232,530","8,240","8,320","8,130","500",원(KRW),"23,620,751","192,509,120,650",
00781K,코리아써키트2우B,"5,400","20","0.37","5,400","5,390","133","706,300","5,470","5,470","5,280","500",원(KRW),"783,699","4,231,974,600",
152330,코리아오토글라스,"17,800","-150","0.84","17,950","17,800","24,229","431,799,700","18,000","18,050","17,700","5,000",원(KRW),"20,000,000","356,000,000,000",
003690,코리안리,"11,800","-50","0.42","11,800","11,750","137,150","1,614,685,200","11,850","11,850","11,700","500",원(KRW),"120,369,116","1,420,355,568,800",
192820,코스맥스,"120,500","-1,000","0.82","121,000","120,500","54,808","6,643,861,000","120,500","123,000","120,000","500",원(KRW),"8,999,509","1,084,440,834,500",
044820,코스맥스비티아이,"42,200","600","1.44","42,250","42,200","28,717","1,212,417,800","41,600","42,850","41,050","500",원(KRW),"9,603,921","405,285,466,200",
005070,코스모신소재,"5,020","-30","0.59","5,080","5,020","97,556","488,364,860","5,010","5,100","4,870","5,000",원(KRW),"15,077,968","75,691,399,360",
005420,코스모화학,"4,530","-60","1.31","4,590","4,530","6,555","29,804,320","4,540","4,595","4,515","5,000",원(KRW),"13,328,444","60,377,851,320",
071950,코아스,"1,680","-50","2.89","1,680","1,670","179,137","300,387,530","1,705","1,730","1,645","500",원(KRW),"30,907,210","51,924,112,800",
002020,코오롱,"50,500","-900","1.75","50,500","50,300","39,570","1,995,162,000","51,100","51,400","49,950","5,000",원(KRW),"12,061,185","609,089,842,500",
003070,코오롱글로벌,"13,300","-400","2.92","13,350","13,300","12,470","166,314,600","13,650","13,650","13,250","5,000",원(KRW),"16,570,088","220,382,170,400",
003075,코오롱글로벌우,"11,400","-50","0.44","11,350","11,250","106","1,193,250","11,450","11,450","11,250","5,000",원(KRW),"312,803","3,565,954,200",
144620,코오롱머티리얼,"8,420","20","0.24","8,460","8,420","2,472","20,826,440","8,520","8,520","8,350","5,000",원(KRW),"9,000,000","75,780,000,000",
002025,코오롱우,"23,800","-500","2.06","24,200","23,850","121","2,879,800","23,800","23,800","23,800","5,000",원(KRW),"1,076,390","25,618,082,000",
120110,코오롱인더,"74,800","-400","0.53","74,800","74,600","102,514","7,599,638,600","75,000","75,500","73,300","5,000",원(KRW),"25,136,290","1,880,194,492,000",
120115,코오롱인더우,"31,100","30","0.00","31,300","31,100","5,224","161,878,200","31,100","31,550","30,450","5,000",원(KRW),"2,767,860","86,080,446,000",
138490,코오롱플라스틱,"6,970","20","0.29","6,980","6,970","21,609","148,134,530","6,950","6,970","6,740","1,000",원(KRW),"38,000,000","264,860,000,000",
021240,코웨이,"92,300","1,000","1.10","92,400","92,300","155,242","14,286,210,700","91,400","92,700","90,500","500",원(KRW),"76,380,513","7,049,921,349,900",
031820,콤텍시스템,"1,515","-35","2.26","1,520","1,515","235,629","360,895,665","1,550","1,570","1,515","500",원(KRW),"31,851,466","48,254,970,990",
192400,쿠쿠전자,"134,000","-1,500","1.11","134,000","133,500","6,528","873,593,500","136,000","136,000","132,500","500",원(KRW),"9,803,360","1,313,650,240,000",
005740,크라운제과,"32,200","-1,300","3.88","32,250","32,200","119,644","3,912,010,300","33,500","33,750","32,200","500",원(KRW),"14,735,240","474,474,728,000",
005745,크라운제우,"18,050","-1,400","7.20","18,150","18,050","23,695","438,695,700","19,500","19,800","17,950","500",원(KRW),"910,150","16,428,207,500",
039490,키움증권,"69,000","-1,100","1.57","69,400","69,000","23,914","1,651,745,900","70,100","70,100","68,600","5,000",원(KRW),"22,099,740","1,524,882,060,000",
012170,키위미디어그룹,"1,245","-80","6.04","1,250","1,245","2,652,939","3,425,769,965","1,325","1,355","1,240","500",원(KRW),"135,858,066","169,143,292,170",
015890,태경산업,"4,855","-25","0.51","4,855","4,850","3,241","15,622,025","4,875","4,905","4,800","500",원(KRW),"29,228,750","141,905,581,250",
006890,태경화학,"5,420","30","0.00","5,430","5,420","2,321","12,525,440","5,420","5,440","5,360","500",원(KRW),"11,600,000","62,872,000,000",
003240,태광산업,"830,000","-6,000","0.72","830,000","826,000","667","550,414,000","821,000","836,000","817,000","5,000",원(KRW),"1,113,400","924,122,000,000",
011280,태림포장,"3,125","35","1.13","3,130","3,125","133,840","416,969,645","3,100","3,155","3,060","500",원(KRW),"70,805,940","221,268,562,500",
004100,태양금속,"2,085","-55","2.57","2,085","2,080","506,235","1,050,234,425","2,125","2,140","2,035","500",원(KRW),"36,700,000","76,519,500,000",
004105,태양금속우,"4,830","-260","5.11","4,865","4,830","165,206","809,209,735","5,030","5,070","4,820","500",원(KRW),"3,300,000","15,939,000,000",
009410,태영건설,"4,980","-60","1.19","4,985","4,980","96,466","480,707,820","5,020","5,020","4,960","500",원(KRW),"76,400,000","380,472,000,000",
009415,태영건설우,"6,820","-130","1.87","6,820","6,810","477,384","3,296,073,450","6,700","7,400","6,600","500",원(KRW),"2,557,480","17,442,013,600",
001420,태원물산,"4,205","-310","6.87","4,210","4,205","757,212","3,350,697,830","4,550","4,615","4,200","500",원(KRW),"7,600,000","31,958,000,000",
007980,태평양물산,"3,070","-40","1.29","3,070","3,065","85,282","262,448,155","3,115","3,120","3,060","500",원(KRW),"39,731,781","121,976,567,670",
078000,텔코웨어,"12,550","-250","1.95","12,550","12,500","9,881","124,634,550","12,650","12,800","12,450","500",원(KRW),"9,702,706","121,768,960,300",
214420,토니모리,"39,200","200","0.51","39,250","39,200","62,736","2,448,563,150","39,000","39,500","38,350","200",원(KRW),"11,760,000","460,992,000,000",
140890,트러스제7호,"3,465","30","0.00","3,465","3,430","10,443","36,184,450","3,465","3,470","3,460","5,000",원(KRW),"9,686,000","33,561,990,000",
019180,티에이치엔,"2,920","-5","0.17","2,920","2,915","60,786","174,585,715","2,960","2,960","2,840","500",원(KRW),"18,000,000","52,560,000,000",
004870,티웨이홀딩스,"7,120","30","0.00","7,120","7,110","29,746","210,088,680","7,100","7,120","7,010","500",원(KRW),"16,250,814","115,705,795,680",
134790,팀스,"23,550","400","1.73","23,550","23,400","4,613","107,409,750","23,550","23,700","23,050","500",원(KRW),"2,000,000","47,100,000,000",
005690,파미셀,"4,945","-175","3.42","4,950","4,945","282,915","1,421,622,805","5,100","5,150","4,945","500",원(KRW),"58,382,610","288,702,006,450",
036580,팜스코,"11,900","-150","1.24","11,900","11,850","29,761","353,366,600","11,950","12,150","11,800","500",원(KRW),"36,727,943","437,062,521,700",
028670,팬오션,"3,710","-25","0.67","3,715","3,710","938,308","3,468,550,655","3,710","3,785","3,635","1,000",원(KRW),"532,410,211","1,975,241,882,810",
010820,퍼스텍,"3,605","-85","2.30","3,610","3,605","181,761","661,979,430","3,720","3,720","3,600","500",원(KRW),"46,764,840","168,587,248,200",
016800,퍼시스,"33,700","400","1.20","33,700","33,650","1,323","44,410,400","33,100","33,800","33,100","1,000",원(KRW),"11,500,000","387,550,000,000",
001020,페이퍼코리아,"571","-12","2.06","572","571","1,490,473","858,843,687","584","590","570","500",원(KRW),"163,366,895","93,282,497,045",
090080,평화산업,"1,895","30","0.00","1,900","1,895","17,598","33,115,680","1,900","1,920","1,865","500",원(KRW),"37,403,844","70,880,284,380",
010770,평화홀딩스,"4,050","35","0.87","4,050","4,030","4,328","17,372,365","3,980","4,115","3,950","500",원(KRW),"14,625,466","59,233,137,300",
058430,포스코강판,"26,450","-1,000","3.64","26,500","26,450","4,793","128,607,900","27,850","27,850","26,450","5,000",원(KRW),"6,000,000","158,700,000,000",
047050,포스코대우,"25,050","-200","0.79","25,150","25,050","290,332","7,234,642,200","25,050","25,200","24,450","5,000",원(KRW),"113,876,291","2,852,601,089,550",
017810,풀무원,"120,000","-500","0.41","120,000","119,500","859","102,833,500","119,500","121,000","119,000","5,000",원(KRW),"3,809,095","457,091,400,000",
103140,풍산,"34,750","200","0.58","34,750","34,700","61,071","2,111,635,850","34,700","34,800","34,300","5,000",원(KRW),"28,024,278","973,843,660,500",
005810,풍산홀딩스,"46,500","1,050","2.31","46,500","46,250","6,329","293,587,050","45,450","46,750","45,150","5,000",원(KRW),"7,835,167","364,335,265,500",
033180,필룩스,"3,570","-65","1.79","3,570","3,565","163,224","582,170,505","3,585","3,615","3,540","500",원(KRW),"25,537,320","91,168,232,400",
086790,하나금융지주,"32,200","50","0.16","32,250","32,200","676,203","21,712,234,890","32,050","32,300","31,850","5,000",원(KRW),"296,003,062","9,531,298,596,400",
099340,하나니켈1호,"1,265","15","1.20","1,265","1,260","3,503","4,473,780","1,370","1,370","1,260","0",원(KRW),"22,756,200","28,786,593,000",
099350,하나니켈2호,"1,295","35","2.78","1,265","1,250","1","1,295","1,295","1,295","1,295","0",원(KRW),"3,284,000","4,252,780,000",
039130,하나투어,"65,800","300","0.46","65,900","65,800","121,110","7,869,112,000","64,600","66,600","62,600","500",원(KRW),"11,616,185","764,344,973,000",
172580,하이골드12호,"2,320","-5","0.22","2,410","2,320","8,187","19,372,330","2,395","2,410","2,310","5,000",원(KRW),"13,044,500","30,263,240,000",
139200,하이골드2호,"1,640","50","3.14","1,635","1,610","16,342","26,357,690","1,600","1,640","1,600","5,000",원(KRW),"13,339,907","21,877,447,480",
153360,하이골드3호,"2,035","10","0.49","2,035","2,025","25","50,880","2,045","2,045","2,030","5,000",원(KRW),"16,149,790","32,864,822,650",
159650,하이골드8호,"1,930","-15","0.77","1,980","1,930","320","618,315","2,010","2,010","1,925","5,000",원(KRW),"14,905,929","28,768,442,970",
071090,하이스틸,"21,750","-400","1.81","21,950","21,750","3,549","78,081,950","22,300","22,300","21,750","5,000",원(KRW),"1,999,944","43,498,782,000",
019490,하이트론,"6,110","140","2.35","6,120","6,110","2,769","16,654,330","5,910","6,260","5,900","2,500",원(KRW),"5,530,735","33,792,790,850",
000080,하이트진로,"21,600","850","4.10","21,650","21,600","1,046,700","22,758,057,650","21,400","22,200","21,300","5,000",원(KRW),"70,133,611","1,514,885,997,600",
000087,하이트진로2우B,"18,700","150","0.81","18,700","18,650","6,879","128,699,050","18,650","18,800","18,600","5,000",원(KRW),"1,130,138","21,133,580,600",
000140,하이트진로홀딩스,"11,750","300","2.62","11,800","11,750","38,987","461,271,200","11,500","12,000","11,500","5,000",원(KRW),"23,206,765","272,679,488,750",
000145,하이트진로홀딩스우,"10,900","250","2.35","10,900","10,800","236","2,547,850","10,700","10,900","10,700","5,000",원(KRW),"470,810","5,131,829,000",
152550,한국ANKOR유전,"1,980","30","0.00","1,980","1,960","2,123","4,161,040","1,980","1,980","1,955","0",원(KRW),"70,020,000","138,639,600,000",
036460,한국가스공사,"45,500","-350","0.76","45,600","45,500","254,691","11,662,918,400","45,550","46,850","44,950","5,000",원(KRW),"92,313,000","4,200,241,500,000",
005430,한국공항,"45,100","50","0.11","45,250","45,100","4,221","191,291,800","45,050","45,600","45,000","5,000",원(KRW),"3,166,355","142,802,610,500",
071050,한국금융지주,"41,000","-700","1.68","41,050","41,000","56,518","2,330,219,050","41,250","41,650","41,000","5,000",원(KRW),"55,725,992","2,284,765,672,000",
071055,한국금융지주우,"23,350","-150","0.64","23,350","23,300","4,296","100,143,500","23,500","23,550","23,250","5,000",원(KRW),"5,858,251","136,790,160,850",
010040,한국내화,"3,170","-115","3.50","3,185","3,170","261,446","849,805,730","3,340","3,360","3,160","500",원(KRW),"22,863,632","72,477,713,440",
025540,한국단자,"73,200","200","0.27","73,200","72,800","4,803","350,815,400","72,200","73,700","72,200","500",원(KRW),"10,415,000","762,378,000,000",
004090,한국석유,"110,000","-500","0.45","110,000","108,000","877","95,549,500","111,000","111,000","108,000","5,000",원(KRW),"655,200","72,072,000,000",
002960,한국쉘석유,"442,000","30","0.00","443,500","442,000","861","381,351,000","441,000","444,000","441,000","5,000",원(KRW),"1,300,000","574,600,000,000",
002000,한국유리,"26,600","-400","1.48","26,800","26,600","1,063","28,454,400","27,000","27,100","26,550","5,000",원(KRW),"10,079,660","268,118,956,000",
002005,한국유리우,"20,750","700","3.49","20,750","20,400","25","510,500","20,250","20,750","20,250","5,000",원(KRW),"454,767","9,436,415,250",
123890,한국자산신탁,"8,080","230","2.93","8,080","8,070","211,120","1,660,091,610","7,890","8,250","7,720","500",원(KRW),"85,000,000","686,800,000,000",
015760,한국전력,"49,550","-1,450","2.84","49,600","49,550","1,512,550","75,383,054,350","50,400","50,400","49,550","5,000",원(KRW),"641,964,077","31,809,320,015,350",
006200,한국전자홀딩스,"975","30","0.00","975","973","157,035","151,997,097","985","985","962","500",원(KRW),"46,803,136","45,633,057,600",
002300,한국제지,"28,950","30","0.00","29,050","28,950","2,264","65,697,750","29,000","29,150","28,950","5,000",원(KRW),"5,004,949","144,893,273,550",
023350,한국종합기술,"5,920","140","2.42","5,920","5,900","57,627","340,610,200","5,790","5,990","5,790","500",원(KRW),"10,950,000","64,824,000,000",
025890,한국주강,"3,555","20","0.57","3,555","3,530","99,993","349,442,815","3,535","3,600","3,395","500",원(KRW),"11,309,259","40,204,415,745",
000970,한국주철관,"9,590","-90","0.93","9,590","9,570","4,803","46,149,950","9,770","9,780","9,550","500",원(KRW),"22,800,500","218,656,795,000",
104700,한국철강,"37,750","750","2.03","37,750","37,650","22,481","840,755,100","36,750","37,750","36,750","5,000",원(KRW),"9,210,000","347,677,500,000",
017960,한국카본,"6,190","10","0.16","6,190","6,180","67,286","416,292,740","6,220","6,220","6,170","500",원(KRW),"43,960,757","272,117,085,830",
161890,한국콜마,"84,900","100","0.12","84,900","84,700","53,803","4,575,824,600","84,500","85,700","84,400","500",원(KRW),"21,100,151","1,791,402,819,900",
024720,한국콜마홀딩스,"30,500","-300","0.97","30,500","30,450","61,289","1,869,025,850","30,850","31,100","29,950","500",원(KRW),"16,748,936","510,842,548,000",
161390,한국타이어,"56,300","-600","1.05","56,300","56,200","134,813","7,557,679,300","56,300","56,800","55,800","500",원(KRW),"123,875,069","6,974,166,384,700",
000240,한국타이어월드와이드,"21,850","50","0.23","21,900","21,850","111,763","2,456,840,600","21,900","22,250","21,500","500",원(KRW),"93,020,173","2,032,490,780,050",
034830,한국토지신탁,"2,990","-30","0.99","2,995","2,990","734,831","2,205,440,065","3,025","3,030","2,985","1,000",원(KRW),"252,489,230","754,942,797,700",
007280,한국특수형강,"1,520","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"10,000,000","15,200,000,000",
168490,한국패러랠,"2,585","30","0.00","2,585","2,580","11,306","29,142,955","2,570","2,590","2,570","0",원(KRW),"80,020,000","206,851,700,000",
010100,한국프랜지,"14,750","-50","0.34","14,850","14,750","3,078","45,455,250","14,800","14,850","14,700","5,000",원(KRW),"6,090,084","89,828,739,000",
047810,한국항공우주,"67,900","-1,600","2.30","68,000","67,900","390,711","26,700,528,700","69,000","69,200","67,900","5,000",원(KRW),"97,475,107","6,618,559,765,300",
123690,한국화장품,"14,550","-150","1.02","14,550","14,500","50,740","740,696,850","14,700","14,900","14,350","500",원(KRW),"16,068,000","233,789,400,000",
003350,한국화장품제조,"31,150","-800","2.50","31,250","31,150","9,070","284,299,200","31,100","32,200","31,000","500",원(KRW),"4,532,000","141,171,800,000",
011500,한농화성,"5,200","-330","5.97","5,210","5,200","352,060","1,870,744,520","5,530","5,540","5,190","500",원(KRW),"15,637,042","81,312,618,400",
002390,한독,"23,600","-850","3.48","23,600","23,550","17,373","411,800,000","24,200","24,450","23,550","500",원(KRW),"12,594,080","297,220,288,000",
014790,한라,"4,680","30","0.00","4,685","4,680","31,123","145,255,685","4,700","4,700","4,605","5,000",원(KRW),"36,494,942","170,796,328,560",
060980,한라홀딩스,"65,700","1,600","2.50","65,900","65,700","36,129","2,356,538,300","63,300","66,400","62,800","5,000",원(KRW),"10,802,691","709,736,798,700",
053690,한미글로벌,"9,050","-100","1.09","9,140","9,050","39,599","361,632,740","9,080","9,250","9,050","500",원(KRW),"10,855,588","98,243,071,400",
042700,한미반도체,"13,900","-450","3.14","13,950","13,900","56,156","790,397,300","14,350","14,400","13,900","500",원(KRW),"25,432,841","353,516,489,900",
008930,한미사이언스,"79,400","-5,900","6.92","79,400","79,300","234,970","19,162,246,200","85,400","85,500","79,200","500",원(KRW),"58,290,309","4,628,250,534,600",
128940,한미약품,"373,500","-35,500","8.68","374,000","373,500","231,855","90,124,440,000","408,000","408,500","373,500","2,500",원(KRW),"10,435,111","3,897,513,958,500",
009240,한샘,"181,000","1,000","0.56","181,000","180,500","54,788","9,860,523,109","180,500","181,500","178,000","1,000",원(KRW),"23,533,928","4,259,640,968,000",
020000,한섬,"40,550","-1,050","2.52","40,600","40,550","56,011","2,273,141,250","42,050","42,050","40,300","500",원(KRW),"24,630,000","998,746,500,000",
003680,한성기업,"8,150","-80","0.97","8,150","8,130","13,654","110,908,780","8,250","8,250","8,070","5,000",원(KRW),"5,477,951","44,645,300,650",
105630,한세실업,"25,850","250","0.98","25,850","25,800","94,285","2,431,340,400","25,550","26,050","25,350","500",원(KRW),"40,000,000","1,034,000,000,000",
016450,한세예스24홀딩스,"10,900","-100","0.91","10,950","10,900","43,666","474,635,300","11,050","11,100","10,700","500",원(KRW),"40,000,000","436,000,000,000",
010420,한솔PNS,"2,400","95","4.12","2,415","2,400","7,272,264","17,875,970,540","2,340","2,580","2,325","500",원(KRW),"20,493,012","49,183,228,800",
009180,한솔로지스틱스,"2,730","-15","0.55","2,750","2,730","135,833","374,973,310","2,775","2,830","2,725","500",원(KRW),"16,477,425","44,983,370,250",
007190,한솔아트원제지,"1,720","-50","2.82","1,720","1,705","74,000","126,824,165","1,755","1,795","1,700","1,000",원(KRW),"38,478,081","66,182,299,320",
007197,한솔아트원제지2우B,"7,440","-300","3.88","7,500","7,440","15,372","116,170,190","7,730","7,890","7,430","1,000",원(KRW),"467,715","3,479,799,600",
213500,한솔제지,"20,100","-200","0.99","20,200","20,100","37,869","762,120,250","20,300","20,350","19,950","5,000",원(KRW),"20,136,509","404,743,830,900",
014680,한솔케미칼,"83,800","3,100","3.84","83,800","83,700","56,594","4,706,233,200","80,000","84,900","80,000","5,000",원(KRW),"11,295,195","946,537,341,000",
004710,한솔테크닉스,"15,050","-200","1.31","15,050","15,000","138,332","2,088,340,650","15,250","15,350","14,900","5,000",원(KRW),"22,109,878","332,753,663,900",
004150,한솔홀딩스,"6,450","10","0.16","6,450","6,440","71,994","464,861,100","6,450","6,520","6,390","5,000",원(KRW),"46,359,871","299,021,167,950",
025750,한솔홈데코,"1,785","-15","0.83","1,785","1,780","872,292","1,564,835,540","1,805","1,825","1,760","1,000",원(KRW),"77,142,227","137,698,875,195",
004960,한신공영,"17,800","-200","1.11","17,900","17,800","21,055","375,692,600","17,900","18,000","17,700","5,000",원(KRW),"10,166,455","180,962,899,000",
011700,한신기계,"2,630","-20","0.75","2,630","2,590","82,830","216,474,895","2,630","2,670","2,580","500",원(KRW),"32,446,151","85,333,377,130",
001750,한양증권,"7,450","-80","1.06","7,490","7,450","22,836","170,578,630","7,510","7,570","7,450","5,000",원(KRW),"12,728,534","94,827,578,300",
001755,한양증권우,"7,840","100","1.29","7,840","7,750","257","2,006,760","7,720","7,840","7,720","5,000",원(KRW),"525,000","4,116,000,000",
018880,한온시스템,"11,050","-150","1.34","11,050","11,000","679,751","7,493,739,000","11,150","11,150","10,900","100",원(KRW),"533,800,000","5,898,490,000,000",
009420,한올바이오파마,"12,750","-1,400","9.89","12,800","12,750","754,500","9,954,240,150","13,950","14,050","12,700","500",원(KRW),"52,240,638","666,068,134,500",
014130,한익스프레스,"80,600","30","0.00","80,600","80,000","912","73,523,200","81,000","81,400","80,000","5,000",원(KRW),"1,200,000","96,720,000,000",
003300,한일시멘트,"75,900","100","0.13","75,900","75,800","5,187","392,206,900","75,900","76,100","75,100","5,000",원(KRW),"7,545,313","572,689,256,700",
002220,한일철강,"24,150","-100","0.41","24,200","24,150","2,504","60,176,250","24,400","24,550","23,700","5,000",원(KRW),"2,040,000","49,266,000,000",
051600,한전KPS,"54,200","-1,300","2.34","54,200","54,100","111,768","6,078,732,700","54,700","55,000","54,000","200",원(KRW),"45,000,000","2,439,000,000,000",
052690,한전기술,"26,150","-1,800","6.44","26,150","26,100","515,922","13,243,187,750","26,500","26,500","25,000","200",원(KRW),"38,220,000","999,453,000,000",
130660,한전산업,"4,950","75","1.54","4,950","4,940","30,614","150,565,075","4,875","4,960","4,865","500",원(KRW),"32,600,000","161,370,000,000",
002320,한진,"29,800","30","0.00","29,800","29,750","77,296","2,286,158,800","29,700","29,950","28,650","5,000",원(KRW),"11,974,656","356,844,748,800",
097230,한진중공업,"3,915","-35","0.89","3,915","3,910","170,469","669,251,470","3,910","3,970","3,805","5,000",원(KRW),"106,052,508","415,195,568,820",
003480,한진중공업홀딩스,"5,370","-50","0.92","5,370","5,360","3,394","18,250,920","5,420","5,430","5,320","5,000",원(KRW),"29,529,812","158,575,090,440",
180640,한진칼,"17,000","100","0.59","17,050","17,000","172,913","2,930,536,450","17,000","17,150","16,750","2,500",원(KRW),"59,170,458","1,005,897,786,000",
18064K,한진칼우,"10,850","650","6.37","10,850","10,500","498","5,090,750","10,250","10,850","10,200","2,500",원(KRW),"536,766","5,823,911,100",
117930,한진해운,"800","-147","15.52","800","799","21,980,125","19,310,326,010","935","945","757","5,000",원(KRW),"245,269,947","196,215,957,600",
005110,한창,"4,780","-120","2.45","4,780","4,770","1,297,661","6,167,736,930","4,890","4,895","4,510","500",원(KRW),"34,458,589","164,712,055,420",
009460,한창제지,"1,135","-25","2.16","1,150","1,135","200,375","230,010,630","1,180","1,180","1,135","500",원(KRW),"59,667,486","67,722,596,610",
000880,한화,"37,450","-1,100","2.85","37,450","37,400","158,926","5,991,709,850","38,250","38,350","37,450","5,000",원(KRW),"74,958,735","2,807,204,625,750",
00088K,한화3우B,"18,650","-550","2.86","18,700","18,650","121,365","2,268,083,150","19,050","19,150","18,500","5,000",원(KRW),"22,472,000","419,102,800,000",
027390,한화갤러리아타임월드,"40,550","50","0.12","40,550","40,500","8,215","332,947,750","40,200","41,000","40,150","5,000",원(KRW),"6,000,131","243,305,312,050",
088350,한화생명,"6,250","50","0.81","6,260","6,250","488,459","3,055,659,360","6,170","6,300","6,170","5,000",원(KRW),"868,530,000","5,428,312,500,000",
000370,한화손해보험,"7,630","330","4.52","7,630","7,620","401,751","3,023,239,000","7,300","7,690","7,240","5,000",원(KRW),"90,738,915","692,337,921,450",
000885,한화우,"20,400","30","0.00","20,400","20,300","391","7,831,150","20,200","20,400","19,900","5,000",원(KRW),"479,294","9,777,597,600",
009830,한화케미칼,"27,200","-400","1.45","27,250","27,200","1,258,435","34,083,796,100","27,400","27,700","26,700","5,000",원(KRW),"164,809,359","4,482,814,564,800",
009835,한화케미칼우,"14,500","-250","1.69","14,550","14,500","15,064","217,081,200","14,800","14,800","14,150","5,000",원(KRW),"1,123,737","16,294,186,500",
012450,한화테크윈,"64,100","200","0.31","64,200","64,100","230,187","14,831,914,700","64,000","65,300","63,200","5,000",원(KRW),"53,130,000","3,405,633,000,000",
003530,한화투자증권,"2,265","-55","2.37","2,295","2,265","565,301","1,289,153,905","2,305","2,310","2,265","5,000",원(KRW),"172,442,511","390,582,287,415",
003535,한화투자증권우,"2,030","-5","0.25","2,030","2,020","3,056","6,198,355","2,035","2,035","2,015","5,000",원(KRW),"4,800,000","9,744,000,000",
015540,핫텍,"10,050","30","0.00","10,250","10,050","148,481","1,535,082,800","10,050","10,650","10,000","500",원(KRW),"3,049,196","30,644,419,800",
195870,해성디에스,"11,600","-100","0.85","11,650","11,600","39,569","462,320,850","11,650","11,850","11,600","5,000",원(KRW),"17,000,000","197,200,000,000",
101530,해태제과식품,"19,150","-650","3.28","19,150","19,100","106,382","2,051,483,850","19,650","19,800","19,000","500",원(KRW),"29,116,822","557,587,141,300",
089470,현대EP,"9,380","-30","0.32","9,380","9,360","111,033","1,037,423,980","9,360","9,440","9,290","500",원(KRW),"31,900,000","299,222,000,000",
000720,현대건설,"41,050","-1,200","2.84","41,050","41,000","564,895","23,225,311,300","42,200","42,200","40,750","5,000",원(KRW),"111,355,765","4,571,154,153,250",
000725,현대건설우,"46,500","-450","0.96","46,500","46,250","280","13,068,700","47,700","47,700","45,400","5,000",원(KRW),"98,856","4,596,804,000",
